Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Clasificación
MISCELANEOS,7592090000020,003079,ADULCARE (BRUCEN) CREMA DERMOPROTECTORA PARA ADULTOS 100GR BRUPHARM,6.844,0,6.844,84,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592090000075,003080,ADULCARE (BRUCEN) CREMA DERMORESTAURADORA CENTELLA ASIATICA 30 GR BRUPHARM,6.496,0,6.496,39,2026-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7898216363827,001961,AGIL C PLUS (VITAMINA C+D+ZN) X 40 GOMITAS PHARLAB (FRASCO),3.65,0,3.65,184,2023-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7753820002213,003090,AGUA DESTILADA PARA INYECCION 5 ML (PHARMAGEN),0.22,0,0.22,15248,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
BELLEZA Y CUIDADO PERSONAL,7596548003359,004971,AGUA MICELAR BIFASICA TODO TIPO DE PIEL 200 ML (DERN),6.264,0,6.264,29,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
BELLEZA Y CUIDADO PERSONAL,7596548003366,004970,AGUA MICELAR PIEL SENSIBLE 200 ML (DERN),3.596,0,3.596,48,,,0,,,,,,,,,,,,,,,,
MMQ,7597830000230,003216,AGUJA HIPODERMICA 21G X 1 1/2 ESTERIL X 1 UND GROSSMED,0.0928,0,0.0928,342,2026-06-29 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597830000322,003217,AGUJA HIPODERMICA 23G X 1 ESTERIL X 1 UNID GROSSMED,0.0928,0,0.0928,1558,2026-06-29 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818111017,000080,"AIRFEN 0,05% GOTAS NASAL 15ML COFASA",3.3,0,3.3,22,2025-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946168300,003384,AJO (TENSION ARTERIAL) 400 MG X 90 CAP - ARCO,5.45,0,5.45,37,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,AKARVIAFAVIP,003456,AKARVIA (FAVIPIRAVIR) 200 MG X 10 TAB (BLISTER),6,0,6,7109,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7597072001293,005190,ALBENDAZOL 400 MG / 10 ML (SOBRE) 10 ML (BOOZ),0.75,0,0.75,293,2023-11-30 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,8906067962010,003025,ALBENDAZOL 400 MG / 10 ML (SUSP ORAL) BERYL,0.95,0,0.95,95,2024-05-05 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,18906047594238,005080,ALBENDAZOL 400 MG SUSP 10 ML  JMW,1.4,0,1.4,247,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7899095261754,004638,ALBENDAZOL 400 MG X 1 CP (GEOLAB),0.7,0,0.7,566,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,6942189304231,003421,ALBENDAZOL 400 MG X 1 TAB (CAJA) KMPLUS,0.45,0,0.45,223,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,CPEÑ 1221510453,004209,ALBENDAZOL 400 MG X 10 TAB (BLISTER) FAHD,1,0,1,1036,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592782000055,005003,ALBENDAZOL 400 ML / 10 ML (BEVINDAZOL) VINCENTI,1.1,0,1.1,212,2024-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,011890604759627010A9,003907,ALBENDAZOL 400MG / 10ML SUSP 10ML UNILINK,1.65,0,1.65,162,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,8906089281359,004027,ALBENDAZOL SUSP ORAL USP 200 MG / 5 ML 10 ML (JMW),1,0,1,152,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,21241259231,003744,ALBENDAZOL TAB 200 MG X 2 (CAJA) BUKA,0.7,0,0.7,2174,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,,005213,ALBUMINA HUMANA 20% X 50 ML,70,0,70,29,2023-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946005711,003385,ALCACHOFA (HEPATOPROTECTOR) 300 MG X 90 CAP - ARCO,4.6,0,4.6,55,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591012277008,002738,ALCANFOR SOBRE 10 G (LYA) (SOBRE),1.95,0,1.95,33,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616000278,005230,ALCOHOL ABSOLUTO 1 LT BIOFARCO,7.05,0,7.05,237,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616000261,003788,ALCOHOL ABSOLUTO 120 ML BIOFARCO,1.9,0,1.9,48,2025-03-30 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616000285,003789,ALCOHOL ABSOLUTO 240 ML BIOFARCO,3.2,0,3.2,225,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,3012,005093,ALCOHOL ABSOLUTO 250 ML  (VITALCLINIC),2.6,0,2.6,2,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616000308,005231,ALCOHOL ABSOLUTO 500 ML BIOFARCO,4.7,0,4.7,240,2023-09-09 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,3017,005025,ALCOHOL ANTISEPTICO 70% 1LTR (VITALCLINIC),3.8,0,3.8,41,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,3016,005024,ALCOHOL ANTISEPTICO 70% 500ML (VITALCLINIC),2,0,2,8,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7592044000106,000101,ALCOHOL ANTISEPTICO 70% EL GUARDIAN 500 ML,2.4,0,2.4,223,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616001992,003787,ALCOHOL ANTISEPTICO 70% V/V 1LT BIOFARCO,5,0,5,42,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592044000113,003615,ALCOHOL EL GUARDIAN 70%  1000 ML (GUARDIAN),4.5,0,4.5,36,2028-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7592044000120,003913,ALCOHOL EL GUARDIAN 70%  3.79 L (GUARDIAN),15.65,0,15.65,21,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7592782000345,004616,ALCOHOL ETILICO 70% ANTISEPTICO SPRAY 180 ML (VINCENTI),3.3,0,3.3,82,2024-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7592782000901,004617,ALCOHOL ETILICO 70% ANTISEPTICO SPRAY 60 ML (VINCENTI),1.4,0,1.4,23,2024-02-28 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,3014,005023,ALCOHOL SPRAY ANTISEPTICO 70% 220ML (VITALCLINIC),2.05,0,2.05,16,,,0,,,,,,,,,,,,,,,,
MMQ,7591616000322,005235,ALCOHOL YODADO 120 ML USO EXTERNO (BIOFARCO),3.15,0,3.15,120,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591808526166,003800,ALDER CREMA HIDRATANTE PIEL EXTRA SECA 207 ML (VITA),5.626,0,5.626,6,2022-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591808526159,003799,ALDER CREMA HIDRATANTE PIEL SECA 207 ML (VITA),6.264,0,6.264,69,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591808526210,003801,ALDER GEL LIMPIADOR PIEL SENSIBLE 223ML (VITA),5.626,0,5.626,29,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,733739100184,004918,ALFALFA 650 MG X 250 TABLETA NOW,15.4,0,15.4,24,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7599028000343,004494,ALIIVIAMED ATOMIZADOR 60 ML LYA,4,0,4,29,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
ALIMENTOS,7591285000739,004794,ALIMENTO A BASE DE PROTEINA DE SOYA (BABY GAMMA) 400GR GAMMA,16.24,0,16.24,11,2024-12-06 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592432010335,002569,ALIVAX FORTE (ACETAMINOFEN) 650 MG X 10 CAP (VIVAX),2.9,0,2.9,237,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591012045003,004249,ALIVIAMED 25 GR LYA GEL ROLL ON,2.1,0,2.1,27,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591012045002,002027,ALIVIAMED 50 G (CREMA) - LYA,2.9,0,2.9,12,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7898495607384,004941,ALIVIOL AEROSOL ARNICA 120 ML CIFARMA,5.6,0,5.6,38,2022-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,8904278593153,004857,ALOEVIT-E LOCION HUMECTANTE DE ALOE VERA Y VITAMINA E (FAHD),3.248,0,3.248,185,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18906047594900,005146,ALOPURINOL 100 MG X 10 TAB  (BLISTER) JMW,1.2,0,1.2,350,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598176000137,002037,ALOPURINOL 100MG X 30 TAB (CAJA) ANGELUS,2.4,0,2.4,100,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
PSICOTROPICOS Y CONTROLADO,7591020005296,000116,ALPRAM 0.5 MG X 30 TAB (VALMORCA),2.55,0,2.55,847,2027-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
PSICOTROPICOS Y CONTROLADO,7591020005302,000117,ALPRAM 1 MG X 30 TAB (VALMORCA),3.65,0,3.65,1320,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
PSICOTROPICOS Y CONTROLADO,7591020005319,000118,ALPRAM 2 MG X 30 TAB (VALMORCA),5.05,0,5.05,1345,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
PSICOTROPICOS Y CONTROLADO,7591519317824,004384,ALPRAMACK (ALPRAZOLAM) 1MG  X 30 TABLETAS (CALOX),2.8,0,2.8,125,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
PSICOTROPICOS Y CONTROLADO,7591519000467,004371,ALPRAZOLAM 0.5MG X 30 TABLETAS (CALOX),2.3,0,2.3,258,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904324100403,004533,ALPRAZOLAM 1 MG X 30 TABLETAS (PHARMA COLINA),2,0,2,560,,,0,,,,,,,,,,,,,,,,
PSICOTROPICOS Y CONTROLADO,7591519001495,004368,ALPRAZOLAM 1MG X 30 TABLETAS (CALOX),2.7,0,2.7,306,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598578000407,004691,ALPRAZOLAM 2 MG X 30 TABLETAS DAC55,2.5,0,2.5,115,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7899785200612,004548,AMBROMEL SPRAY SABOR EUCALIPTO  30 ML CIMED,3,0,3,48,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592803002594,002870,AMBROXOL/ LORATADINA (MUCLAR) 30 MG - 5 MG X 10 COMP DOLLDER (CAJA),3.25,0,3.25,240,2024-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592803002402,002869,AMBROXOL/ LORATADINA (MUCLAR) 30 MG - 5 MG/5ML - 60ML (JARABE) DOLLDER,4.45,0,4.45,352,2024-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236128661,001826,AMFOTERICINA B 50MG (I.V) AMP VITALIS,24.1,0,24.1,47,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061031103,000126,AMIKACINA 100MG/2ML I.M/I.V AMP BIOSANO,0.75,0,0.75,192,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7597072001262,005188,AMIKACINA 5% (AMIKACIS) 20 GR (BOOZ),1.95,0,1.95,44,2023-12-31 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,6942189211454,002600,AMIKACINA 500 MG/2ML ( IM / IV ) X1 KMPLUS,1.1,0,1.1,1565,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236124786,000127,AMIKACINA 500MG/2ML AMP VITALIS,1.1,0,1.1,171,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7896112110354,004057,AMINOFILINA 200 MG X 20 COMP (CAJA) TEUTO,0.9,0,0.9,391,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061020183,000128,AMINOFILINA 250MG/10ML AMP BIOSANO,1.6,0,1.6,547,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,,001683,AMINOFILINA 25MG/10 ML I.V AMP BRIXMEDIC,1.15,0,1.15,862,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,6970325652335,004304,AMINOFILINA SOL INY 250 MG/ 10 ML USO I.V BIOMEDIC,0.75,0,0.75,280,2024-01-07 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592782000116,004607,AMIODARONA (DIARONA) 200 MG X 10 TABLETAS (VINCENTI),5.4,0,5.4,42,2023-01-31 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061025102,000129,AMIODARONA 150MG/3ML AMP BIOSANO,0.85,0,0.85,577,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020003131,002191,AMIODARONA 200 MG X 10 COMP (GENCER),5.1,0,5.1,40,2027-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000113,000130,AMIODARONA 200MG X 10 TAB LAND,3,0,3,356,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000748,002322,AMITRIPTILINA 25 MG X 10 TAB (BLISTER) LAND,0.4,0,0.4,1480,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,18906047595020,001510,AMLODIPINA  10 MG X 10 TABLETAS JMW (BLISTER),0.4,0,0.4,225,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,0128904030979304172L,004183,AMLODIPINA (AMBIODIPINA) 5 MG X 10 TAB (BLISTER) BIOVENEZUELA,0.35,0,0.35,19,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7896523213590,000135,AMLODIPINA (BESILATO AMLODIPINO) 10 MG X 30 TAB  CIMED (CAJA),1.69,0,1.69,32,2023-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591821210240,004890,AMLODIPINA + LOSARTAN POTASICO (ARANDA 2.5MG / 50 MG ) X 12 CAPSULAS FARMA,3.65,0,3.65,2,2023-08-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591821210257,004891,AMLODIPINA + LOSARTAN POTASICO (ARANDA 5MG/100 MG ) X 12 CAPSULAS FARMA,5.1,0,5.1,4,2023-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906067962324,003920,AMLODIPINA 10 MG X 10 TAB  (BLISTER) BERYL,0.45,0,0.45,166,2024-06-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,011890604759502010A4,002573,AMLODIPINA 10 MG X 10 TAB (BLISTER) UNILINK,0.45,0,0.45,222,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000120,003764,AMLODIPINA 10 MG X 10 TAB (LAND),0.45,0,0.45,402,2024-11-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904179732842,002464,AMLODIPINA 10 MG X 30 TAB (ARTE MEDICO) (CAJA),2,0,2,161,2023-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591519001648,004956,AMLODIPINA 10 MG X 30 TAB (CALOX),2.1,0,2.1,26,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7898049796281,004347,AMLODIPINA 10 MGX 30 COMPRIMIDOS (BESILATO DE ANLODIPINO) VITAMEDIC,1.2,0,1.2,138,2023-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,AMLODI10X10BALA,000132,AMLODIPINA 10MG X 10 TAB BALAXI (BLISTER),0.37,0,0.37,821,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,6930169708315,000134,AMLODIPINA 10MG X 10 TAB BLUEMEDICAL,0.55,0,0.55,152,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8902502118943,000139,AMLODIPINA 5MG X 10 TAB (BLISTER) COLIN,0.45,0,0.45,415,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,1890604759513,000138,AMLODIPINA 5MG X 10 TAB JMW,0.24,0,0.24,60,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906005116864,003240,AMLODIPINA BESILATO 5 MG X 10 TAB (BLISTER) UNICURE,0.3,0,0.3,1,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7702184011041,005123,AMLODIPINO 10 MG X 10 TABLETAS (ECAR),0.4,0,0.4,950,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,675696260115,003745,AMLODIPINO 10 MG X 30 TAB (CAJA) BUKA,1.4,0,1.4,598,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7594001564317,004520,AMLODIPINO 5MG + VALSARTAN 160 MG (EXCARE) X30 TABLETAS (GENIA CARE),13.9,0,13.9,120,2023-08-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7594001564300,004521,AMLODIPINO 5MG + VALSARTAN 80MG (EXCARE) X30 TABLETAS (GENIA CARE),10.6,0,10.6,123,2023-08-30 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591020000758,002194,AMOXICILINA (AMOXIVAL)  250MG / 5 ML SUSP 90 ML  ( VALMORCA),4.95,0,4.95,32,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591020008082,002208,AMOXICILINA (AMOXIVAL) 750 MG / 5 ML -70 ML (SUSP ORAL) VALMORCA,8.5,0,8.5,55,2025-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591020080613,002195,AMOXICILINA (AMOXIVAL) 875 MG X 20 TAB (CAJA) VALMORCA,11.55,0,11.55,47,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000151,003990,AMOXICILINA 500 MG X 10 TAB (BLISTER) LAND,1.2,0,1.2,2806,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,AMOXICILINAZAKI,004564,AMOXICILINA 500 MG X 10 TAB (CAJA) ZAKI,1.2,0,1.2,1334,2024-10-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,6930169708261,000145,AMOXICILINA 500MG X 10 CAP BLUEMEDICAL,1.2,0,1.2,490,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7593090001253,005108,AMOXICILINA 875 MG + AC. CLAV 125 MG (EXOVIS DUO) X 14 TAB  (FC PHARMA),14.55,0,14.55,20,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236120320,004146,AMPICILINA + SULBACTAM 1.5 G I.M / I.V X1 AMP (VITALIS),1.2,0,1.2,273,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7709193551025,001461,AMPICILINA 1G I.M / I.V (AMPOLLA) VITALIS,0.6,0,0.6,340,2023-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236120641,002103,AMPICILINA 500 MG I.M / I.V (AMPOLLA) VITALIS,0.6,0,0.6,505,2023-12-08 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592454000789,003966,ANALPER NAX (NAPROXENO) 250 MG X 10 CAP (CAJA) PHARMETIQUE,3.1,0,3.1,25,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904306500863,002663,ANASTROZOL (ANA STWIN) 1 MG X 10 TAB (JAYWIN) (BLISTER),2.6,0,2.6,178,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,ANDADERASINR001,000170,ANDADERA RECIPROCAL,70,0,70,1,2027-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,,005033,ANIS ESTRELLADO 5 GR FARMAX,0.3,0,0.3,204,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591616002043,004503,ANTIACIDO (NEUTROX) 240 ML (BIOFARCO),5.7,0,5.7,306,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592946005742,003416,APETININ (APETITO) 240 ML (JBE PED) ARCO,5.15,0,5.15,25,2023-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,652931972255,000175,APLICADORES CON ALGODON X 100 (SUGAMA),1.624,0,1.624,228,2026-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,742033994702,004998,APOSITOS (CURITAS) MIXTOS  X 20 UNID (BRIUT),1.45,0,1.45,120,2025-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,1831784395872,004215,ARBELLA (CIPROTERONA 2MG/ ETINILESTRADIOL 0.035 MG X 21 TAB  (FAHD),5.6,0,5.6,71,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601100683,000178,ARBIXIL GOTAS PED 7.5MG/5ML 15ML (SIEGFRIED),2.3,0,2.3,114,2024-06-30 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601100126,000179,ARBIXIL JBE ADULTO 120  CC,4.2,0,4.2,60,,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601100638,000180,ARBIXIL JBE PEDIATRICO 120 CC,4.4,0,4.4,117,,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946000013,003386,ARTRISAN (ARTRITIS) 300 MG X 90 CAPSULAS (ARCO),4.6,0,4.6,48,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591585261236,000185,ASAPROL 81MG X 100 COMP,9.3,0,9.3,58,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592601100140,004654,ASCAFYL  X 10 TABLETAS (SIEGFRIED),2.1,0,2.1,105,2027-02-24 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592601100676,000186,ASCAFYL PLUS X 10 TABLETAS (SIEGFRIED),2.4,0,2.4,85,2024-02-28 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601301776,005238,ASCAFYL SOL GOTAS 15 ML SIEGFRIED,2.2,0,2.2,111,2023-03-28 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906102520106,004778,ASPIRINA (BIOSPIRINA) 81 MG X 10 TAB (BIOVENEZUELA),0.45,0,0.45,1000,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904187864474,003026,ASPIRINA 81 MG X 10 TAB (BLISTER) BIOMEDIC,0.9,0,0.9,1,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7594001564331,004519,ATENOLOL (ATECARE) 100 MG X 30 TABLETAS (GENIA CARE),3.75,0,3.75,120,2024-08-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7594001564324,004518,ATENOLOL (ATECARE) 50 MG X 30 TABLETAS (GENIA CARE),3.4,0,3.4,120,2024-08-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,746026009,002453,ATENOLOL 100 MG X 10 TAB (BLISTER) BALAXI,0.4,0,0.4,400,2024-08-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904177406233,001939,ATENOLOL 100MG X 10 TAB JMW (BLISTER),0.35,0,0.35,645,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000168,001471,ATENOLOL 25 MG TAB X 10 (BLISTER) LAND,0.4,0,0.4,319,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904187830837,004585,ATENOLOL 50 MG X 10 TABLETAS (CLINIMED),0.6,0,0.6,151,2024-02-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000175,000192,ATENOLOL 50MG X 10TAB (BLISTER) LAND,0.6,0,0.6,384,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,675696259966,000193,ATENOLOL 50MG X 30 TAB BUKA,1.4,0,1.4,523,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591818210512,003808,ATORVASTATINA (ATORVACOF) 20 MG X 14 TAB (CAJA) COFASA,3.4,0,3.4,31,2023-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592432901435,000203,ATORVASTATINA (ATOVAROL) 20 MG X 14 CAP (CAJA) VIVAX,3.85,0,3.85,148,2023-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592432901442,002894,ATORVASTATINA (ATOVAROL) 40 MG X 14 CAP (CAJA) VIVAX,6,0,6,97,2023-03-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7596347802429,004418,ATORVASTATINA (DROLIPID) 20 MG X 10 TAB (DPT),1.55,0,1.55,385,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7596347802436,002664,ATORVASTATINA (DROLIPID) 40 MG X 10 TAB (DPT),2.1,0,2.1,753,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
