Product,Cod. Bar,F.Price,Date,Qty,Drog
ATORVASTATINA COMR 40 MG X 10 GENVEN,7591585273451,18.748800000000003,05/06/2022,,Cobeca
ATORVASTATINA TAB 20 MG X 10        ,7702605103461,10.166,15/05/2022,,Cobeca
ATORVASTATINA TAB 20 MG X 14 LA SANT,7703763200900,11.05,14/06/2022,,Cobeca
ATORVASTATINA TAB 20 MG X 30 ALESS  ,7597758000732,16.515,05/06/2022,,Cobeca
ATORVASTATINA TAB 20 MG X 30 BUKA   ,675696260139,16.36,19/06/2022,,Cobeca
ATORVASTATINA TAB 40 MG X 30 ALESS  ,7597758000749,21.285,05/06/2022,,Cobeca
ATORVASTATINA TAB 40 MG X 30 BUKA   ,675696260146,21.82,19/06/2022,,Cobeca
ATORVASTATINA TAB 40 MG X 30 DISTRIL,7598252000082,19.2185,29/05/2022,,Cobeca
ATORVASTATINA TAB/REC 20 MG X 100 MV,7750215005682,68.83,15/05/2022,,Cobeca
ATORVASTATINA TAB/REC 20 MG X 20    ,7591020080453,16.4448,02/06/2022,,Cobeca
ATORVASTATINA TAB/REC 20 MG X 30 LA ,7592454889650,20.72,14/06/2022,,Cobeca
ATORVASTATINA TAB/REC 40 MG X 14 LA ,7703763200887,19.899,14/06/2022,,Cobeca
ATORVASTATINA TAB/REC 40 MG X 30 LA ,7592454003346,46.97,14/06/2022,,Cobeca
ATORVASTATINA TAB/REC 40 MG X 30 LAP,7703038067566,56.40780000000001,15/05/2022,,Cobeca
ATORVASTATINA TAB/REC 40 MG X20 GENC,7591020008884,25.441000000000003,02/06/2022,,Cobeca
ATOVAROL CAP/BLD 20 MG X 14         ,7592432901435,16.311500000000002,14/06/2022,,Cobeca
ATOVAROL CAP/BLD 20 MG X30          ,7592432900148,28.7,14/06/2022,,Cobeca
ATOVAROL CAP/BLD 40 MG X 14         ,7592432901442,28.79,14/06/2022,,Cobeca
ATOVAROL CAP/BLD 40 MG X30          ,7592432900155,46.19,14/06/2022,,Cobeca
ATROALDO INH 20 MCG X 200 DOSIS     ,8470006723128,48.05,15/05/2022,,Cobeca
ATROBEL SOL GTA 10MG/ML X 15 ML     ,7592806123012,16.36,15/05/2022,,Cobeca
ATROVERAN SOL 10MG/ML X 15 ML       ,7592349722161,26.43,15/05/2022,,Cobeca
AVELOX IV SOL P/INF 400MG/250ML     ,7702123409861,156.82,15/05/2022,,Cobeca
AXOKINE COM/REC 400 G X 5           ,7591585114280,74.0736,05/06/2022,,Cobeca
AZACARD TAB 81 MG X 30              ,7591196002464,16.68,14/06/2022,,Cobeca
AZACARD TAB 81 MG X 60              ,7591196002471,26.34,14/06/2022,,Cobeca
AZIMAKROL COM 1GR X 2               ,7591619520643,31.17,14/06/2022,,Cobeca
AZITRO TAB 500 MG  X 3              ,8699525092267,9.26,15/05/2022,,Cobeca
AZITRODEX TAB/REC 500 MG X 3        ,7594001101352,9.207,14/06/2022,,Cobeca
AZITRODEX TABR 500 MG X 5           ,7594001101369,14.832,14/06/2022,,Cobeca
AZITROMICINA CAP 500 MG X 6 BLUE    ,6972718560043,24.137999999999998,14/06/2022,,Cobeca
AZITROMICINA COM 500 MG X 5  GENVEN ,7591585279460,12.203999999999999,05/06/2022,,Cobeca
AZITROMICINA TAB 500 MG X 3 ANG     ,7598176000052,14.81,14/06/2022,,Cobeca
AZITROMICINA TAB 500 MG X 3 CALOX   ,7591519002027,6.545,14/06/2022,,Cobeca
AZITROMICINA TAB 500 MG X 3 DAC     ,7598578000049,10.88,29/05/2022,,Cobeca
AZITROMICINA TAB 500 MG X 3 DISTRILA,7598252101116,10.234,29/05/2022,,Cobeca
AZITROMICINA TAB 500 MG X 5         ,7597758000145,14.56,05/06/2022,,Cobeca
AZITROMICINA TAB/REC 500 MG X 100 MV,7750215015339,310.91,15/05/2022,,Cobeca
AZITROMICINA TAB/REC 500 MG X 3 GNF ,7702605100491,17.86,14/06/2022,,Cobeca
AZITROMICINA TAB/REC 500 MG X 3 MVGA,7750215002377,14.44,15/05/2022,,Cobeca
AZITROMICINA TAB/REC 500 MG X 5 VALM,7591020007597,16.1856,02/06/2022,,Cobeca
AZITROMICINA TABR 500 MG X 5 LA SANT,7703763700219,16.58,14/06/2022,,Cobeca
AZUTAN COLUTORIO X 180 ML           ,7591243803167,16.56,15/05/2022,,Cobeca
BACIPORIN UNGÜENTO DERMICO          ,732064572857,16.66,15/05/2022,,Cobeca
BACISPORIN CREM                     ,732064572864,20.43,15/05/2022,,Cobeca
BACITRACINA UNG X 15 G KIMI         ,7592616021010,12.008,14/06/2022,,Cobeca
BACITRACINA UNG X 15 G KLI          ,7591619505015,11.815999999999999,14/06/2022,,Cobeca
BACITRACINA UNG X 15 G RONAVA       ,7592806141016,9.87,15/05/2022,,Cobeca
BACTEVAL CAP 50 MG/250 MG X 24      ,7591020007825,22.586000000000002,02/06/2022,,Cobeca
BACTRIZOL SOL INY 5MG/ML X 100 ML   ,7592637005501,15.58,15/05/2022,,Cobeca
GINKGO BILOBA CAP 60MG X 60   NOW   ,733739103062,49.453,15/05/2022,,Cobeca
BACTROCIS CREM 8 MG X 20 G          ,7597072000227,10.03,15/05/2022,,Cobeca
BACTRON FORTE TAB 160/800 MG X 10   ,7592806133530,21.56,15/05/2022,,Cobeca
BACTRON SUSP 100 ML                 ,7592806122015,14.55,15/05/2022,,Cobeca
BACTRON TAB 80 MG X 20              ,7592806133073,15.19,15/05/2022,,Cobeca
ALFALFA ORGANIC TAB 650 MG X250 NOW ,733799100184,58.7265,15/05/2022,,Cobeca
KELP TAB 150 MCG X 200         NOW  ,733739100191,64.906,15/05/2022,,Cobeca
BACUMER CREM 2%/2.5%/1% X 20 G      ,7597072000258,15.74,15/05/2022,,Cobeca
VALERIAN ROOT CAP 500 MG X100 NOW   ,733739100276,48.2205,15/05/2022,,Cobeca
AMINO COMPLETE CAP X 120            ,733739107893,86.547,15/05/2022,,Cobeca
POTASSIUM GLUCONATE TAB 99 MG X 100 ,733739108104,43.2735,15/05/2022,,Cobeca
BALBY MIEL JBE 120 ML               ,7591231803605,53.57,15/05/2022,,Cobeca
APPLE CIDER VINEGAR CAP X 450 MG NOW,733739110312,74.17949999999999,15/05/2022,,Cobeca
BALSADER PDA X 30 G                 ,7592616030012,6.8084999999999996,14/06/2022,,Cobeca
BARGONIL UNG 2% X 30 G              ,7591955000052,74.03,14/06/2022,,Cobeca
BARGONIL UNG RECTAL X 10 G          ,7591955000045,44.16,14/06/2022,,Cobeca
BAROXTAN TAB/REC 15 MG X 30         ,8906104081032,64.287,15/05/2022,,Cobeca
BAROXTAN TAB/REC 20 MG X 30         ,8906104081049,81.819,15/05/2022,,Cobeca
BARROCUTINA GEL FAC INVISIBLE X 20 G,7593090002199,10.8585,05/06/2022,,Cobeca
BARROCUTINA GEL LIMPIADOR FACIAL 120,7593090002397,16.9195,05/06/2022,,Cobeca
BEDOYECTA INY.VIT.B12-B6-B1 X1 JER  ,7592229002123,23.87,14/06/2022,,Cobeca
BEDUCIS CREM C/GLICERINA 200 ML     ,7597072000319,20.51,15/05/2022,,Cobeca
BELOC TAB 100 MG X 10               ,7592601100188,12.860999999999999,05/06/2022,,Cobeca
BELOC TAB 100 MG X 20               ,7592601100195,18.116999999999997,05/06/2022,,Cobeca
BELOC TAB 50 MG X 10                ,7592601100164,7.79,05/06/2022,,Cobeca
BENCIDAMINA SOL BUCAL X 120 ML COF  ,7591818139004,12.09,14/06/2022,,Cobeca
BENDAMEN TAB 100 MG X 6             ,7592601100218,8.6355,05/06/2022,,Cobeca
BENFLUX JBE 120 ML                  ,7592348203005,15.13,15/05/2022,,Cobeca
BENFLUX TAB X 20                    ,7592348203104,22.06,15/05/2022,,Cobeca
BENZODIAZOL TAB/MAST S/LIMON X 16   ,7592601301561,12.34,05/06/2022,,Cobeca
BENZODIAZOL TAB/MAST S/MENTA X 16   ,7592601100881,12.34,05/06/2022,,Cobeca
"BEPRODERM CRM 0,05%-0,1% X 15GR     ",7591244803609,19.78,15/05/2022,,Cobeca
BEPROSPEN SUS INY 7 MG/ML X 1 AMP   ,7591243803730,35.06,15/05/2022,,Cobeca
BERRO JBE 240 ML                    ,7592946168560,21.978,14/06/2022,,Cobeca
BETADERM CREM 0.05% X 15 G          ,7591243804140,19.14,15/05/2022,,Cobeca
BETADERM GENTAMICINA CREM X 15 G    ,7591243804041,20.13,15/05/2022,,Cobeca
BETADERM PLUS CREM X 15 G           ,7591243804164,21.82,15/05/2022,,Cobeca
BETAGEMER CREM 0.1%/0.1% X 20 G     ,7597072000289,13.71,15/05/2022,,Cobeca
BETAGEN AMP 4MG/1ML X 1             ,7591243804287,18.202,15/05/2022,,Cobeca
BETAGEN SOLSPEN AMP 1 ML X  1       ,7591243804409,28.18,15/05/2022,,Cobeca
BETAHISTINA TAB 16 MG X 20 LA SANTE ,7592454002400,29.01,14/06/2022,,Cobeca
BETAMER CREM 0.1% X 20 G            ,7597072000265,14.18,15/05/2022,,Cobeca
"BETAMETASONA CREM 0,05% X 20 G MVGA ",7750215023396,12.58,15/05/2022,,Cobeca
BETAMETASONA INY 4 MG/1 ML X 1 GENCE,7591020003209,12.9786,02/06/2022,,Cobeca
BETARRETIN GEL AL 0.025% X 30 G     ,7591619517834,44.16,14/06/2022,,Cobeca
BETARRETIN LOC AL 0.05% X 60 ML     ,7703333007007,59.74,14/06/2022,,Cobeca
"BETASALIC LOC  0,05%/2% X 30ML      ",7410091660268,35.06,15/05/2022,,Cobeca
"BETASALIC UNG 0,05%/3%              ",7780201379626,35.06,15/05/2022,,Cobeca
"BETASALICIS CREM 0,1%/0,05% X 20 G  ",7597072001149,14.18,15/05/2022,,Cobeca
BETHINA TAB/REC 16 MG X 30          ,8905063001792,35.71,15/05/2022,,Cobeca
BEUSAN JBE CEBOLLA MORADA 240 ML    ,7592710001260,15.795,05/06/2022,,Cobeca
BEUSAN JBE EXPECTORANTE 240 ML      ,7592710001277,15.795,05/06/2022,,Cobeca
BEUSAN JBE PLUS 240 ML              ,7592710001253,15.795,05/06/2022,,Cobeca
BEVINDAZOL SUSP 400 MG/10 ML        ,7592782000055,4.68,15/05/2022,,Cobeca
BI PROFENID COM LIB/PRO 150 MG X 10 ,7891058001100,54.64,14/06/2022,,Cobeca
"BICOL COMP REC 160/12,5 MG X 14 MEYE",7592601303626,42.86,05/06/2022,,Cobeca
"BICOL COMP REC 80/12,5 MG X 14 MEYER",7592601303602,22.08,05/06/2022,,Cobeca
BIOCOR AMLO TAB 40 MG/5 MG X 10     ,7591519317688,14.607,14/06/2022,,Cobeca
"BIOCOR HCT TAB 20 MG/12,5 MG X 10   ",7591519317664,14.61,14/06/2022,,Cobeca
"BIOCOR HCT TAB 40 MG/12,5 MG X 10   ",7591519317657,17.540999999999997,14/06/2022,,Cobeca
ETORICOXIB TAB 90 MG X 7 LAT        ,720524031020,8.136,14/06/2022,,Cobeca
BIOCOR TAB/REC 20 MG X 10           ,7591519317695,9.655999999999999,14/06/2022,,Cobeca
BIOCOR TAB/REC 20 MG X 30           ,7591519000146,23.372999999999998,14/06/2022,,Cobeca
BIOCOR TAB/REC 40 MG X 10           ,7591519317701,16.073999999999998,14/06/2022,,Cobeca
BIOCOR TAB/REC 40 MG X 30           ,7591519000122,42.372,14/06/2022,,Cobeca
BIOCOR TAB/REC AMLO 20 MG/5 MG X 30 ,7591519316247,29.223,14/06/2022,,Cobeca
BIOCOR TAB/REC AMLO 40 MG/5 MG X 30 ,7591519316230,35.064,14/06/2022,,Cobeca
BIOCOR TAB/REC HCT 40 MG/12.5 MG X 3,7591519316261,44.712,14/06/2022,,Cobeca
BIOTALOL COM/REC 5 MG X 30          ,7591585217165,20.098000000000003,05/06/2022,,Cobeca
"BIOTALOL COMR 2,5 MG X 30           ",7591585217172,19.822,05/06/2022,,Cobeca
BIOTINA VAL CAP X 30                ,617748376306,28.22,15/05/2022,,Cobeca
BIOXILINA COM 500 MG X 16           ,7794207084194,16.55,15/05/2022,,Cobeca
BIPRIN CAP/BLD 300 MG X 10          ,7592432002576,15.7,14/06/2022,,Cobeca
BIOCOR AMLO TAB 20 MG/5 MG X 10     ,7591519317671,11.691,14/06/2022,,Cobeca
BIPROLIL COM/REC 5 MG X 15          ,7592349723557,17.86,15/05/2022,,Cobeca
BISOPROLOL COMP/REC 5 MG X 20 ZUKATI,7598582000059,25.22,29/05/2022,,Cobeca
"BISOPROLOL F/HIDROC TAB 2,5MG/6,25MG",7597758000091,12.64,05/06/2022,,Cobeca
"BISOPROLOL F/HIDROC TAB 5MG/6,25MG X",7597758000107,15.81,05/06/2022,,Cobeca
"BISOPROLOL FUMARATO TAB 2,5 MG X 30 ",7597758000114,17.604,05/06/2022,,Cobeca
BISOPROLOL FUMARATO TAB 5 MG X 30   ,7597758000121,22.5,05/06/2022,,Cobeca
BISOPROLOL TAB 10 MG X 30 ANG       ,7598176000205,24.94,14/06/2022,,Cobeca
IMAZOL DUAL OVUL 100 MG X 6 +CRM VAG,7592601101062,39.744,05/06/2022,,Cobeca
BLOCAX TAB 16 MG X 150              ,7591243805383,188.22,15/05/2022,,Cobeca
BLOCAX TAB 16 MG X 30               ,7591243805376,41.68,15/05/2022,,Cobeca
BLOCAX TAB 8MG X 30                 ,7591243805338,24.738000000000003,15/05/2022,,Cobeca
BLOCAX TAB DISP 8 MG 15 BLI X 10    ,7591243805345,110.145,15/05/2022,,Cobeca
BLOKXA TAB/REC 10 MG X 14           ,7591519000405,29.273999999999997,14/06/2022,,Cobeca
BLOKXA TAB/REC 15 MG X 14           ,7591519000412,31.302,14/06/2022,,Cobeca
BLOKXA TAB/REC 20 MG X 14           ,7591519000429,48.3,14/06/2022,,Cobeca
BOLSA BRIUT D/ORINA C/VALV 2000 ML X,723592772611,31.43,15/05/2022,,Cobeca
BONAMES TAB/REC 150 MG              ,7591821903326,18.7652,14/06/2022,,Cobeca
BOOZ SPORT CREM 40 G                ,7597072001187,8.95,15/05/2022,,Cobeca
BRAL TAB 500 MG 25 BLI X 4          ,7591243807127,103.4875,15/05/2022,,Cobeca
BRAL TAB 500 MG X 20                ,7591243807202,24.03,15/05/2022,,Cobeca
BRASARTAN CAP 80 MG X 10            ,7591821210301,13.64,14/06/2022,,Cobeca
"BRASARTAN CTDN TAB/REC 80MG-12,5 MG ",7591821210592,40.91,14/06/2022,,Cobeca
"BRASARTAN CTDN TAB/REC 80MG-12,5MG X",7591821210615,14.32,14/06/2022,,Cobeca
BREWERS YEAST L/CERV 650MG/200NOW   ,733739024107,64.906,15/05/2022,,Cobeca
BREXIN FORTE TAB 650 MG X 10        ,7591818716755,5.43,14/06/2022,,Cobeca
BRIMOPRESS SOL OFT 0.2% X 5 ML      ,7795368001853,51.95,14/06/2022,,Cobeca
BRODILIN JBE PED X 120 ML           ,7592349896800,19.8,15/05/2022,,Cobeca
BROFLEMA JBE 8 MG/5 ML X 120 ML     ,7591243807370,13.243,15/05/2022,,Cobeca
BROLAT JBE 5 MG/30 MG X 60 ML       ,7592601301585,20.78,05/06/2022,,Cobeca
BROLAT TAB 5 MG/30 MG X 10          ,7592601301578,14.29,05/06/2022,,Cobeca
BROMECOR JBE 4MG/5ML X 120 ML       ,7594000850077,8.69,15/05/2022,,Cobeca
BROMEXINA JBE 4 MG/5 ML X120 ML     ,7594000850985,9.91,15/05/2022,,Cobeca
BROMEXINA JBE X 100 ML COF          ,7591818132029,10.55,14/06/2022,,Cobeca
BROMEXINA JBE X 120 ML POLINAC      ,7592348204002,13.12,15/05/2022,,Cobeca
SABILA CAP X 60                     ,7592710000997,21.024,05/06/2022,,Cobeca
BROMHEXINA JBE 4MG/5ML PEDX120ML LA ,7592454891448,12.43,14/06/2022,,Cobeca
BROMURO D/IPRATROPIO IHN 20MCGX200 D,7598252101536,62.117999999999995,29/05/2022,,Cobeca
BROXOL FLEM JBE ADU 120 ML          ,7592454000437,23.38,14/06/2022,,Cobeca
BROXOL FLEM JBE PED 120 ML          ,7592454000444,19.48,14/06/2022,,Cobeca
BROXOL FLEM PED GTA 50MG/ML X30ML   ,7592454889094,15.58,14/06/2022,,Cobeca
BROXOL GRIP GTA PED 80 MG/0.5 ML    ,7592454889629,9.09,14/06/2022,,Cobeca
BROXOL GRIP JBE PED X 120ML         ,7592454000734,11.95,14/06/2022,,Cobeca
BROXOL JBE ADU X 120 ML             ,7592454536271,20.78,14/06/2022,,Cobeca
BROXOL JBE PED X 120 ML             ,7592454536370,18.18,14/06/2022,,Cobeca
BRUDOL COM/REC 200 MG/65 MG X 20    ,7591062901105,9.44,15/05/2022,,Cobeca
BRUDOL COM/REC 400/65MG X 20        ,7591062901082,12.77,15/05/2022,,Cobeca
BRUGESIC COM 400 MG X 10 ELMOR      ,7591062902546,8,15/05/2022,,Cobeca
BRUGESIC COM/REC 200 MG X 10        ,7591062902379,5.79,15/05/2022,,Cobeca
BRUGESIC FORTE COM 800 MG X 4       ,7591062902553,8.6,15/05/2022,,Cobeca
BRUGESIC FORTE PED SUS X 60 ML      ,7591062013082,9.57,15/05/2022,,Cobeca
BRUGESIC GRA 600 MG X 10            ,7591062902539,12.47,15/05/2022,,Cobeca
BRUGESINA COMP REC 300MG/10MG X 10  ,7591062010616,15.51,15/05/2022,,Cobeca
BUCLEN JBE 5 MCG X 80 ML            ,7592601200017,18.57,05/06/2022,,Cobeca
BUCLEN SOL GTA PED 14MCG/X 15 ML    ,7592601200925,15.191999999999998,05/06/2022,,Cobeca
"BUCOXOLGAR 0,15/0,25 % FRUT/ROJOS 12",7592454891332,12.34,14/06/2022,,Cobeca
"BUCOXOLGAR 0,15/0,25 % MENT/FRESCA 1",7592454891349,12.34,14/06/2022,,Cobeca
"BUCOXOLGAR 0,15/0,25 % MIEL/LIMON 12",7592454891356,12.34,14/06/2022,,Cobeca
BUCOXOLGAR TABMAST 3MG/1MG FRUT/ROJO,7592454891363,10.39,14/06/2022,,Cobeca
ÑAME SALVAJE CAP 365 MG X 60 HERB   ,7592710000751,26.307000000000002,05/06/2022,,Cobeca
BUCOXOLGAR TABMAST 3MG/1MG MENT/FRES,7592454891370,10.39,14/06/2022,,Cobeca
BUCOXOLGAR TABMAST 3MG/1MG MIEL/LIMO,7592454891387,10.39,14/06/2022,,Cobeca
BUDECORT SUSP P/INH 1 MG/ML X 10 ML ,7591196007162,19.728,14/06/2022,,Cobeca
BUDENAS SUSP/NAS GTA 32 MCG X 15 ML ,7591196006134,28.91,14/06/2022,,Cobeca
BUDESONIDA INH 200 MCG X 200 DOSIS  ,7598252101529,58.463,29/05/2022,,Cobeca
BUDESONIDE DF INH 200MCGX200 DOSIS R,7798050061517,105.22,14/06/2022,,Cobeca
BUFHTESOL 200 MCG / 6 MCG X 60      ,7502213050054,149.08,14/06/2022,,Cobeca
BUMELEX COM 1 MG X 16               ,7591955000991,22.08,14/06/2022,,Cobeca
BUTILBROMURO D/HIOSCINA TAB 10MGX10 ,7598127001053,13.905,14/06/2022,,Cobeca
BUTROPINA GTA PED X 20 ML           ,7592782000338,18.18,15/05/2022,,Cobeca
CALAMICIS LOC 200 ML                ,7597072001163,15.21,15/05/2022,,Cobeca
CALCIBON D TAB 1500 MG X 30         ,7591821101029,37.01,14/06/2022,,Cobeca
CALCIBON NATAL FORTE TAB/REC X 30   ,7591821102071,32.242999999999995,14/06/2022,,Cobeca
CALCIBON SUPRA TAB/MAST X 30        ,7591821102170,37.01,14/06/2022,,Cobeca
CALCIO CAP 600 MG X 60              ,7592253000966,18,14/06/2022,,Cobeca
CALCIO/MAGNESIO/ZINC CAP X 60 CRIS  ,7592253000959,21.1,14/06/2022,,Cobeca
SULFATO D/GLUCOSAM+ CHONDROITIN CAP ,7592710000881,34.173,05/06/2022,,Cobeca
CALCIUM CITRAT MAGNES ZINC TAB X 100,733739100047,74.17949999999999,15/05/2022,,Cobeca
CALCIUM MAGNESIO/ZINC TAB X 30      ,669238000178,27.19,15/05/2022,,Cobeca
ALPRAZOLAM TAB 1 MG X 30 CLX        ,7591519001495,11.870999999999999,15/05/2022,,Cobeca
CALMAZC CAP 500 MG X 30 PRIMAV      ,7593089001097,24.57,14/06/2022,,Cobeca
CALMOX TAB 7.5 MG X 10              ,7592601100744,11.04,05/06/2022,,Cobeca
CALOXPIRINA TAB/EFE 81 MG X 30      ,7591519008487,14.9345,15/05/2022,,Cobeca
CALPAL D NATAL TAB/REC 950MG/400MCG ,7591243807585,22.547,15/05/2022,,Cobeca
CALPAL D TABR 1500 MG X 30          ,7591243807554,28.048000000000002,15/05/2022,,Cobeca
CALRESAN CAP 300 MG X 90            ,7592946168508,18.351,14/06/2022,,Cobeca
CAMPAL CREM X 20 G                  ,7592601100232,10.39,05/06/2022,,Cobeca
CAMPAL GRA X 20                     ,7592601100249,8.766,05/06/2022,,Cobeca
CANDER TAB 16 MG X 30               ,7591020008303,36.2004,02/06/2022,,Cobeca
CANDERSARTAN TAB 16 MG X 30 DIST    ,7598252101710,27.336,29/05/2022,,Cobeca
CANDESARTAN COM 16 MG X 56 DORO     ,5368105,148.03,15/05/2022,,Cobeca
CANDESARTAN TAB 16 MG X 10 LA SANTE ,7592454891189,13.82,14/06/2022,,Cobeca
CANDESARTAN TAB 16 MG X 30          ,7592454889902,35.92,14/06/2022,,Cobeca
CANDESARTAN TAB 8MG X 14 GENFAR     ,7702605103720,14.34,05/06/2022,,Cobeca
CANFIR LP COM 500 MG X 30           ,7591585112620,19.45,05/06/2022,,Cobeca
"CAPLAM COM 0,5 MG X 50              ",7595368000692,18.228,14/06/2022,,Cobeca
CAPLAM COM 1 MG X 50                ,7595368000418,21.616,14/06/2022,,Cobeca
CAPTOPRIL COM 25 MG X 30 GNV        ,7591585370167,13.64,05/06/2022,,Cobeca
CAPTOPRIL TAB 25 MG X 100 MVGA      ,7750215000632,29.61,15/05/2022,,Cobeca
CAPTOPRIL TAB 25 MG X 20  KIMI      ,7592616576145,8.623999999999999,14/06/2022,,Cobeca
CAPTOPRIL TAB 25 MG X 20 LA SANTE   ,7703763100194,3.59,14/06/2022,,Cobeca
CAPTOPRIL TAB 25 MG X 30 BLUE       ,7598127001510,9.405,15/05/2022,,Cobeca
CAPTOPRIL TAB 50 MG X 30 CLX        ,7591519051292,16.23,14/06/2022,,Cobeca
CARBAMAZEPINA COM 200 MG X 20 GENCER,7591020003179,14.2978,02/06/2022,,Cobeca
CARBAMAZEPINA COM 200 MG X 30 GNV   ,7591585278265,18.472,05/06/2022,,Cobeca
CARBAMAZEPINA TAB 200 MG X 20 DAC   ,8906121690026,13.55,29/05/2022,,Cobeca
CARBAMAZEPINA TAB 200 MG X 30 ANG   ,7598176000243,13.79,14/06/2022,,Cobeca
CARBAMAZEPINA TAB 200MG X 30 ALESS  ,7597758000503,15.936000000000002,05/06/2022,,Cobeca
CARBATIL TAB 12.5 MG X 30           ,7591243807813,12.5195,15/05/2022,,Cobeca
CARBATIL TAB 6.25 MG X 30           ,7591243807820,20.44,15/05/2022,,Cobeca
CARBATIL TAB DISP 12.5 MG 15 BLI X 1,7591243807790,86.44,15/05/2022,,Cobeca
CARDIPIRINA CAP 80 MG X 30          ,7591651930967,25.57,15/05/2022,,Cobeca
CARDO LECHOZO CAP 370 MG X 60       ,7592710000416,26.307000000000002,05/06/2022,,Cobeca
CARNISIN JBE LIBRE AZUCAR 1G/10ML X ,7591585112323,43.9968,05/06/2022,,Cobeca
CARPIN TAB 200 MG X 20              ,7501075725377,11.31,15/05/2022,,Cobeca
CARTILAGO TIB/UÑA GATO CAP 250 MG X ,7592710000959,26.307000000000002,05/06/2022,,Cobeca
CARTILAGO TIBURON CAP 700 MG X 30   ,7592710003776,18.423,05/06/2022,,Cobeca
CARTILAGO TIBURON CAP 700 MG X 60   ,7592710000423,28.943999999999996,05/06/2022,,Cobeca
"CARVEDILOL TAB 12,5 MG X 30 ALESS   ",7597758000473,22.311,05/06/2022,,Cobeca
"CARVEDILOL TAB 6,25 MG X 30 ALESS   ",7597758000466,17.378999999999998,05/06/2022,,Cobeca
"CARVEDILOL TAB/REC 12,5 MG X 20 KIMI",7592616576626,17.671499999999998,14/06/2022,,Cobeca
CARVEDILOL TAB/REC 12.5 MG X 14 CLX ,7591519007053,9.088,14/06/2022,,Cobeca
CARVEDILOL TAB/REC 12.5 MG X 30 LA S,7703763576586,23.21,14/06/2022,,Cobeca
CARVEDILOL TAB/REC 25 MG X 14 CLX   ,7591519007640,13.642999999999999,14/06/2022,,Cobeca
CARVEDILOL TAB/REC 25 MG X 20 KIMICE,7592616576657,24.293,14/06/2022,,Cobeca
CARVEDILOL TAB/REC 6.25 MG X 14 CLX ,7591519007633,8.52,14/06/2022,,Cobeca
CARVEDILOL TAB/REC 6.25 MG X 20     ,7592616576619,14.4585,14/06/2022,,Cobeca
CARVEDILOL TAB/REC 6.25 MG X 30 LA S,7703763712724,19.34,14/06/2022,,Cobeca
CARVIX CAP/BLD X 30                 ,7592432009728,18.37,14/06/2022,,Cobeca
CLOTRIMAZOL CREM VAGINAL 2% X 20 G B,7598127001091,13.5,14/06/2022,,Cobeca
CASCARA SAGRADA CAP 300MG X 60 ARCO ,7592946006008,30.429000000000002,14/06/2022,,Cobeca
CASCARA SAGRADA CAP 430 MG X 30     ,7592710003790,15.246,05/06/2022,,Cobeca
CASCARA SAGRADA CAP 430 MG X60 HERB ,7592710000447,23.660999999999998,05/06/2022,,Cobeca
"AMPICILINA SULBACTAM AMP 1,5 G X 50 ",7598127000490,163.638,14/06/2022,,Cobeca
CASCARA SAGRADA CAP 450 MG X 100 NOW,733739100245,48.2205,15/05/2022,,Cobeca
CASTAÑO DE INDIAS CAP 400 MG X 60   ,7592946007104,30.429000000000002,14/06/2022,,Cobeca
CASTAÑO DE INDIAS CAP 450MG X 60 HER,7592710000454,26.307000000000002,05/06/2022,,Cobeca
CEFADROXILO CAP 500 MG X 12 CXL     ,7591519001273,24.28,14/06/2022,,Cobeca
CEFADROXILO CAP 500 MG X 12 LA SANTE,7703763226054,29.13,14/06/2022,,Cobeca
CEFADROXILO TAB 500 MG X 20 BLUE    ,7598127001534,48.681000000000004,15/05/2022,,Cobeca
CEFALOTINA AMP IV/IM 1 G X 1        ,75971328,9.596499999999999,05/06/2022,,Cobeca
CEFEPIME AMP 1 G                    ,731299120987,66.86,05/06/2022,,Cobeca
CEFEPIME INY IM/IV 1 G X 1 KM       ,6921875010793,20.17,02/06/2022,,Cobeca
"CEFOPERAZONA/SULBAC VIAL 1,5G X 1 KM",6921875006697,10.22,02/06/2022,,Cobeca
QUINCHONCHO CAP 300 MG X 90 ARCOIRIS,7592946000099,21.276,14/06/2022,,Cobeca
CEFTAZIDIMA PVO SOL INY 500 MG BLK  ,18907010009322,21.43,15/05/2022,,Cobeca
CEFTRIAXONA AMP 1 G X 1 KM          ,6921875005362,5.36,02/06/2022,,Cobeca
MAPURITE CAP 300 MG X 90 ARCO IRIS  ,7592946016816,18.351,14/06/2022,,Cobeca
CEFTRIAXONA AMP 1 G X 10            ,999,54.953700000000005,15/05/2022,,Cobeca
CEFTRIAXONA AMP 1 G X 50 BMT        ,7598127000513,388.638,14/06/2022,,Cobeca
CEFTRIAXONA PVO SOL INY 1 G         ,6921875006598,7.51,15/05/2022,,Cobeca
CEFTRIAXONA PVO SOL INY 1G X10 DISTR,7598252101564,54.80800000000001,29/05/2022,,Cobeca
CELAY SOL 5 MG/5 ML X 100 ML        ,7591818215050,21.05,14/06/2022,,Cobeca
CELAY TAB 10 MG X 10                ,7591818116104,8.28,14/06/2022,,Cobeca
CELISTIA TAB 400 MG X 5             ,7593090001321,113.126,05/06/2022,,Cobeca
CENTAB-BETA TAB VIT/MINERALES X 30  ,7597189000080,30.848000000000003,14/06/2022,,Cobeca
